event_id	username	verb	starttime	endtime	object	target	location	context	originalrequest	timestamp
127069	benjaminwtv	commented	2013-05-15T16:39:59Z	(null) 	http://hatchi13.wordpress.com/2013/05/14/uadvise-the-movie/comment-page-1/#comment-113	(null)	(null)	chikul13	<p>We used the iPhone Simulator that comes with Xcode to perform the actions. The screen was captured using some screencasting software. (I don&#8217;t remember the name of the software)<br /> For editing, we used iMovie.</p> 	2013/05/15 04:54:52 PM
127104	Robin De Croon	commented	2013-05-15T17:31:55Z	(null) 	http://hatchi13.wordpress.com/2013/05/14/uadvise-the-movie/comment-page-1/#comment-114	(null)	(null)	chikul13	<p>Indeed nice video! As a student from this course last year. I have to say the level is really high this year.</p> 	2013/05/15 05:40:49 PM
127120	srousseeuw	commented	2013-05-15T17:54:07Z	(null) 	http://chinterest.wordpress.com/2013/05/14/action-plan-results/comment-page-1/#comment-103	(null)	(null)	chikul13	<p>Thank you for your comment. We used GA data to motivate our next iteration.(check our next blog	2013/05/15 05:56:01 PM
127197	dvargemidis	commented	2013-05-15T19:38:23Z	(null) 	http://hatchi13.wordpress.com/2013/05/14/uadvise-the-movie/comment-page-1/#comment-115	(null)	(null)	chikul13	<p>Thanks for commenting. We&#8217;re glad you like it!</p> 	2013/05/15 07:42:57 PM
127228	dvargemidis	commented	2013-05-15T20:03:33Z	(null) 	http://hatchi13.wordpress.com/2013/05/13/uadvise-updated/comment-page-1/#comment-116	(null)	(null)	chikul13	<p>One among several reasons was that our team wasn&#8217;t new to iOS development. We also felt that the concept of our app fits better with mobile devices.</p> <p>We&#8217;ve never planned, nor have any plans, to develop a web version of our app, however, in a more &#8216;professional&#8217; context, it&#8217;s perfectly possible to release the app for other smartphone types as well.</p> 	2013/05/15 08:13:24 PM
127289	dvargemidis	commented	2013-05-15T21:27:17Z	(null) 	http://hatchi13.wordpress.com/2013/05/08/iteration3-solutions/comment-page-1/#comment-117	(null)	(null)	chikul13	<p>This show/hide solution is meant to be optional, and we&#8217;re even &#8216;hoping&#8217; users won&#8217;t find out how to do this the first time they use the app. I know this may sound a bit strange as we&#8217;re trying to design a user-friendly interface, but we try to create an app with multiple &#8216;layers of usage&#8217;.</p> <p>The main functionality, like suggesting and requesting, should be as clear and as easy as possible to use. Showing or hiding own posts is not a primary function as we&#8217;re not trying to recreate a mailbox feeling with the activity stream (with seperate incoming and outgoing views), but more something like Twitter or a chatbox, with incoming and outgoing posts mingled (chronologically).</p> <p>By adding this show/hide option as an extra feature, there is room for the users to &#8216;explore&#8217; a bit. We consider this to be a playful approach and hope it offers some kind of rewarding, satisfactory feeling when users find out about this feature after their second, third,&#8230; time they use the app, triggering some kind of reaction like: &#8220;Cool, I didn&#8217;t know that was possible too&#8221;.</p> <p>Long story short, no harm&#8217;s done if a user won&#8217;t find out about this option, but if he does, it could be a motivating, refreshing incentive to keep using the app, showing that the app isn&#8217;t &#8216;shallow&#8217;, that it&#8217;s has multiple layers of usage.</p> 	2013/05/15 09:29:48 PM
127787	pj_verbruggen	commented	2013-05-16T08:46:57Z	(null) 	http://igchi.wordpress.com/2013/05/11/digital-prototype-1-rx-fm/comment-page-1/#comment-99	(null)	(null)	chikul13	Is this app ready for testing? Because then we can help you with your iteration. I see you show similarity between two users, which is a very nice feature. Which measure did you use: cosine, pearson?<br /> To me this app looks ready for testing so I hope you can put it somewhere available on the web!</p> 	2013/05/16 08:54:42 AM
127788	pj_verbruggen	commented	2013-05-16T08:56:37Z	(null) 	http://hatchi13.wordpress.com/2013/05/14/uadvise-the-movie/comment-page-1/#comment-118	(null)	(null)	chikul13	<p>I have to admit that often when I see a nice presentation or video I hear it was made with an I-program <img src='https://s0.wp.com/wp-includes/images/smilies/icon_smile.gif' alt=':)' class='wp-smiley' /> Nice video! Although I really enjoyed the fast actions on the phone, this is maybe too fast for external people? The tempo is really high which is great for advertising but maybe for your demo you will have to lower it so that people can follow it more easily. Or an introduction to the app could maybe also help so that people get the idea behind the app in advance.</p> 	2013/05/16 09:09:54 AM
127789	pj_verbruggen	commented	2013-05-16T09:04:38Z	(null) 	http://teamschi.wordpress.com/2013/05/14/official-release/comment-page-1/#comment-58	(null)	(null)	chikul13	<p>I also like the evolution screenshots, not only the way of showing it but also the way the app has evolved. The background really makes your application a lot more attracting. The idea of the screenshot in the login screen is also very good as it indeed raises interest!</p> 	2013/05/16 09:09:59 AM
127993	Joris Schelfaut	commented	2013-05-16T13:13:24Z	(null) 	http://igchi.wordpress.com/2013/05/11/digital-prototype-1-rx-fm/comment-page-1/#comment-100	(null)	(null)	chikul13	"I have put it online here, not that the artist names you fill in have to be correct, I could not get the autosuggest working yet: <a href=""http://soundsuggest.host-ed.me/rxfm/"" rel=""nofollow"">http://soundsuggest.host-ed.me/rxfm/</a></p> "	2013/05/16 01:13:57 PM
128160	dvargemidis	commented	2013-05-16T16:37:07Z	(null) 	http://chinterest.wordpress.com/2013/05/14/iteration-4-prototype-5/comment-page-1/#comment-104	(null)	(null)	chikul13	<p>I think issues 2 and 3 are solved well. Especially 2, as it&#8217;s a good example of a solution that solves multiple problems at the same time: the button is more consistent now, but it&#8217;s more noticeable than just a &#8216;+&#8217; button as well.</p> <p>I also really like the idea of throwing the user right into the action after logging in by showing the explore screen (it&#8217;s something we do as well), but it strucks me a bit as weird that the inbox and outbox buttons respectively are at the top and the bottom of the screen.</p> <p>It also could give us a better idea of what users think of your app by showing a few results of the SUS questionnaires.</p> 	2013/05/16 04:49:05 PM
128119	Gert van Wijn	commented	2013-05-16T16:00:13Z	(null) 	http://lpg13.wordpress.com/2013/05/09/getting-more-users/comment-page-1/#comment-134	(null)	(null)	chikul13	<p>I actually don&#8217;t think it made a lot of difference. The only people who have taken part in the contest until now, are people I know and whom I told about the action face-to-face ..</p> 	2013/05/16 04:03:17 PM
128121	dvargemidis	commented	2013-05-16T15:58:22Z	(null) 	http://lpg13.wordpress.com/2013/05/09/getting-more-users/comment-page-1/#comment-133	(null)	(null)	chikul13	<p>I hope this contest will attract more test users. Looking forward to see what the outcome is. Too bad it&#8217;s not possible to know how many app users you would have gotten if you didn&#8217;t create this contest, just to be able to see if this really made the difference.</p> 	2013/05/16 04:03:22 PM
128139	dvargemidis	commented	2013-05-16T16:10:25Z	(null) 	http://lpg13.wordpress.com/2013/05/09/getting-more-users/comment-page-1/#comment-135	(null)	(null)	chikul13	<p>That&#8217;s too bad because I like the idea of a contest, it&#8217;s something we considered as well, but in the end didn&#8217;t went with.</p> <p>We&#8217;ve spread some flyers along the campus and few other places ourselves, but the number of new users due to that action was disappointingly low.</p> 	2013/05/16 04:18:36 PM
128141	Erik Duval	commented	2013-05-16T16:19:12Z	(null) 	http://lpg13.wordpress.com/2013/05/09/getting-more-users/comment-page-1/#comment-136	(null)	(null)	chikul13	<p>Sometimes things work better than expected. Sometimes they don&#8217;t. That&#8217;s OK. As long as you tried and try to analyse why things didn&#8217;t go the way you wanted&#8230;</p> 	2013/05/16 04:33:49 PM
128493	Erik Duval	commented	2013-05-16T23:19:09Z	(null) 	http://chinterest.wordpress.com/2013/05/14/iteration-4-prototype-5/comment-page-1/#comment-105	(null)	(null)	chikul13	<p>I like the way you turn the explore page into the central page because it is the most attractive one&#8230;</p> 	2013/05/16 11:26:25 PM
130235	Michael Gobbers	commented	2013-05-18T13:03:46Z	(null) 	http://chimovez.wordpress.com/2013/05/08/applicationbackend/comment-page-1/#comment-47	(null)	(null)	chikul13	<p>This will be posted on the wall every time. However, we have enabled deep linking on facebook. So when you click the link when you have the app. The app will be launched on your device and it will not open the play store.</p> 	2013/05/18 01:09:31 PM
131795	simonchuptys	commented	2013-05-19T20:36:20Z	(null) 	http://chinterest.wordpress.com/2013/05/14/iteration-4-prototype-5/comment-page-1/#comment-108	(null)	(null)	chikul13	<p>I agree with Dimitri, i also think the &#8216;inbox&#8217; and &#8216;outbox&#8217; buttons are oddly placed&#8230; Experimenting with the home screen however is a great idea!</p> <p>One question: How exactly did the SUS scores reveal the inconsistency on the &#8216;Recommend&#8217;-screen?</p> 	2013/05/19 08:50:24 PM
131796	simonchuptys	commented	2013-05-19T20:40:32Z	(null) 	http://igchi.wordpress.com/2013/05/19/evaluating-digital-prototype-2-1/comment-page-1/#comment-107	(null)	(null)	chikul13	I like the way this test setup is formatted. I think it is a very clear way of showing what the test users will be doing! Any reason why you chose to use SEQ?</p> 	2013/05/19 08:50:30 PM
98815	prekrasnius	commented	2013-04-17T15:48:56Z	(null) 	http://chinterest.wordpress.com/2013/04/16/back-end-switch/comment-page-1/#comment-70	(null)	(null)	chikul13	<p>I&#8217;ll wait for your mail <img src='https://s0.wp.com/wp-includes/images/smilies/icon_smile.gif' alt=':)' class='wp-smiley' /> </p> 	2013/04/17 03:57:28 PM
98798	prekrasnius	commented	2013-04-17T15:23:19Z	(null) 	http://chinterest.wordpress.com/2013/04/16/back-end-switch/comment-page-1/#comment-68	(null)	(null)	chikul13	"<p>Hi Pieter-Jan Verbruggen!<br /> I am Tiggzi support employee, you can email us on <a href=""mailto:support@tiggzi.com"">support@tiggzi.com</a>.<br /> We are here to help you.</p> "	2013/04/17 03:27:04 PM
133328	Michael Gobbers	commented	2013-05-20T20:25:46Z	(null) 	http://teamtgv.wordpress.com/2013/05/19/shareshark-goes-live/comment-page-1/#comment-42	(null)	(null)	chikul13	<p>What tool did you use to make the demo? It looks very nice and fluid!</p> 	2013/05/20 08:26:43 PM
133407	Joris Schelfaut	commented	2013-05-20T21:22:39Z	(null) 	http://igchi.wordpress.com/2013/05/19/evaluating-digital-prototype-2-1/comment-page-1/#comment-109	(null)	(null)	chikul13	Yeah, I noticed that, but also a problem with timing was that the application would not with the same speed on each device. As a result, a long duration might actually not correspond to a difficult task, but instead a slow connection! So I decided to drop the whole timing thing.</p> 	2013/05/20 09:27:55 PM
133357	vincent_gv	commented	2013-05-20T20:47:45Z	(null) 	http://teamtgv.wordpress.com/2013/05/19/shareshark-goes-live/comment-page-1/#comment-44	(null)	(null)	chikul13	"<p>I recorded the screen of my mobile phone with screencast (<a href=""https://play.google.com/store/apps/details?id=com.ms.screencastfree"" rel=""nofollow"">https://play.google.com/store/apps/details?id=com.ms.screencastfree</a>), though the free version had a 10s limit so it was quite fun recording the entire thing but it was the only recorder I could find without any adds on the recording and decent fps. Afterwards, I edited the recordings with Sony Vegas.</p> "	2013/05/20 08:57:15 PM
